"ID","BIDS","block","response","key_pressed","rt_ms","condition","trial_number","current_letter","previous_letter"
"19","sub-control019","block2",1,2,636,2,2,12,7
"19","sub-control019","block2",1,2,557,3,3,10,12
"19","sub-control019","block2",1,1,706,1,4,12,10
"19","sub-control019","block2",1,2,482,5,5,6,12
"19","sub-control019","block2",1,2,909,2,6,6,6
"19","sub-control019","block2",1,2,549,3,7,1,6
"19","sub-control019","block2",1,2,470,5,8,8,1
"19","sub-control019","block2",1,2,475,2,9,6,8
"19","sub-control019","block2",1,2,448,3,10,7,6
"19","sub-control019","block2",1,2,460,2,11,8,7
"19","sub-control019","block2",1,2,539,4,12,11,8
"19","sub-control019","block2",1,2,459,3,13,9,11
"19","sub-control019","block2",1,2,516,5,14,3,9
"19","sub-control019","block2",1,2,751,2,15,13,3
"19","sub-control019","block2",1,2,525,5,16,6,13
"19","sub-control019","block2",1,2,462,3,17,3,6
"19","sub-control019","block2",1,1,673,1,18,6,3
"19","sub-control019","block2",1,1,1119,1,19,3,6
"19","sub-control019","block2",1,1,1036,1,20,6,3
"19","sub-control019","block3",3,1,2000,5,1,11,6
"19","sub-control019","block3",1,2,796,1,2,13,11
"19","sub-control019","block3",1,2,519,5,3,7,13
"19","sub-control019","block3",1,2,389,2,4,3,7
"19","sub-control019","block3",1,2,468,3,5,1,3
"19","sub-control019","block3",1,2,605,4,6,5,1
"19","sub-control019","block3",1,2,534,3,7,6,5
"19","sub-control019","block3",1,2,626,2,8,8,6
"19","sub-control019","block3",1,1,429,1,9,6,8
"19","sub-control019","block3",1,2,497,4,10,14,6
"19","sub-control019","block3",1,2,555,2,11,15,14
"19","sub-control019","block3",1,2,473,4,12,5,15
"19","sub-control019","block3",1,2,521,5,13,4,5
"19","sub-control019","block3",1,2,491,4,14,9,4
"19","sub-control019","block3",2,1,667,3,15,5,9
"19","sub-control019","block3",1,2,763,5,16,12,5
"19","sub-control019","block3",1,1,522,1,17,5,12
"19","sub-control019","block3",1,2,814,3,18,4,5
"19","sub-control019","block3",1,2,586,5,19,6,4
"19","sub-control019","block3",1,2,502,2,20,9,6
"19","sub-control019","block4",1,2,780,2,1,3,9
"19","sub-control019","block4",1,2,559,2,2,12,3
"19","sub-control019","block4",1,2,575,2,3,10,12
"19","sub-control019","block4",1,1,562,1,4,12,10
"19","sub-control019","block4",1,2,423,4,5,9,12
"19","sub-control019","block4",1,2,460,3,6,14,9
"19","sub-control019","block4",1,2,484,5,7,2,14
"19","sub-control019","block4",1,2,368,2,8,9,2
"19","sub-control019","block4",1,2,445,5,9,7,9
"19","sub-control019","block4",1,2,464,5,10,5,7
"19","sub-control019","block4",1,2,429,2,11,11,5
"19","sub-control019","block4",1,2,421,3,12,7,11
"19","sub-control019","block4",1,2,389,2,13,10,7
"19","sub-control019","block4",1,2,513,4,14,5,10
"19","sub-control019","block4",1,2,428,3,15,4,5
"19","sub-control019","block4",1,1,643,1,16,5,4
"19","sub-control019","block4",1,1,698,1,17,4,5
"19","sub-control019","block4",1,2,554,3,18,11,4
"19","sub-control019","block4",1,1,532,1,19,4,11
"19","sub-control019","block4",1,2,687,4,20,8,4
"19","sub-control019","training",3,1,2000,2,1,7,0
"19","sub-control019","training",3,1,2000,2,2,1,7
"19","sub-control019","training",1,2,771,4,3,2,1
"19","sub-control019","training",1,2,592,4,4,3,2
"19","sub-control019","training",1,2,659,4,5,8,3
"19","sub-control019","training",1,1,550,1,6,3,8
"19","sub-control019","training",1,2,571,5,7,5,3
"19","sub-control019","training",1,2,664,2,8,14,5
"19","sub-control019","training",1,2,617,4,9,9,14
"19","sub-control019","training",1,1,606,1,10,14,9
"19","sub-control019","training",1,2,508,3,11,10,14
"19","sub-control019","training",1,2,649,5,12,12,10
"19","sub-control019","training",1,2,645,4,13,15,12
"19","sub-control019","training",1,2,679,4,14,2,15
"19","sub-control019","training",1,2,578,3,15,9,2
"19","sub-control019","training",1,2,537,5,16,11,9
"19","sub-control019","training",1,2,591,2,17,15,11
"19","sub-control019","training",1,2,595,5,18,10,15
"19","sub-control019","training",1,2,586,2,19,9,10
"19","sub-control019","training",1,2,728,2,20,1,9
"21","sub-control021","block1",3,1,2000,3,1,6,15
"21","sub-control021","block1",3,1,2000,5,2,1,6
"21","sub-control021","block1",1,2,1469,5,3,13,1
"21","sub-control021","block1",3,1,2000,5,4,9,13
"21","sub-control021","block1",1,2,1964,4,5,12,9
"21","sub-control021","block1",3,1,2000,3,6,5,12
"21","sub-control021","block1",1,2,1715,3,7,6,5
"21","sub-control021","block1",1,1,1230,1,8,5,6
"21","sub-control021","block1",1,2,1135,4,9,12,5
"21","sub-control021","block1",1,2,1071,4,10,1,12
"21","sub-control021","block1",3,1,2000,4,11,10,1
"21","sub-control021","block1",3,1,2000,5,12,12,10
"21","sub-control021","block1",3,1,2000,4,13,11,12
"21","sub-control021","block1",1,2,660,2,14,7,11
"21","sub-control021","block1",3,1,2000,5,15,2,7
"21","sub-control021","block1",1,2,84,2,16,4,2
"21","sub-control021","block1",1,2,1533,2,17,15,4
"21","sub-control021","block1",1,2,1514,4,18,12,15
"21","sub-control021","block1",1,1,1326,1,19,15,12
"21","sub-control021","block1",1,2,1603,3,20,14,15
"21","sub-control021","block2",3,1,2000,3,1,5,14
"21","sub-control021","block2",3,1,2000,2,2,8,5
"21","sub-control021","block2",1,2,1522,2,3,13,8
"21","sub-control021","block2",1,2,1287,5,4,4,13
"21","sub-control021","block2",1,2,987,5,5,4,4
"21","sub-control021","block2",1,2,1841,2,6,14,4
"21","sub-control021","block2",1,2,1547,5,7,5,14
"21","sub-control021","block2",1,2,1487,2,8,6,5
"21","sub-control021","block2",1,2,1181,4,9,15,6
"21","sub-control021","block2",2,1,1405,3,10,5,15
"21","sub-control021","block2",1,2,1431,2,11,3,5
"21","sub-control021","block2",1,2,1201,3,12,9,3
"21","sub-control021","block2",1,2,1586,2,13,12,9
"21","sub-control021","block2",1,2,1626,4,14,11,12
"21","sub-control021","block2",1,1,1245,1,15,12,11
"21","sub-control021","block2",1,2,1039,3,16,3,12
"21","sub-control021","block2",1,2,1169,5,17,2,3
"21","sub-control021","block2",1,2,1005,3,18,4,2
"21","sub-control021","block2",1,2,1785,5,19,5,4
"21","sub-control021","block2",3,1,2000,1,20,4,5
"21","sub-control021","block3",3,1,2000,5,1,9,4
"21","sub-control021","block3",3,1,2000,2,2,3,9
"21","sub-control021","block3",1,2,1064,4,3,6,3
"21","sub-control021","block3",1,2,1298,3,4,6,6
"21","sub-control021","block3",1,1,588,1,5,6,6
"21","sub-control021","block3",1,1,1152,1,6,6,6
"21","sub-control021","block3",1,1,834,1,7,6,6
"21","sub-control021","block3",1,2,879,4,8,5,6
"21","sub-control021","block3",1,2,1497,2,9,7,5
"21","sub-control021","block3",1,1,1543,1,10,5,7
"21","sub-control021","block3",2,1,1069,5,11,5,5
"21","sub-control021","block3",1,1,927,1,12,5,5
"21","sub-control021","block3",1,2,1288,4,13,8,5
"21","sub-control021","block3",1,2,1466,2,14,3,8
"21","sub-control021","block3",1,2,1698,3,15,9,3
"21","sub-control021","block3",1,2,1756,2,16,7,9
"21","sub-control021","block3",1,2,1676,2,17,6,7
"21","sub-control021","block3",3,1,2000,4,18,5,6
"21","sub-control021","block3",1,1,1469,1,19,6,5
"21","sub-control021","block3",1,2,1726,3,20,3,6
"21","sub-control021","block4",3,1,2000,5,1,7,3
"21","sub-control021","block4",3,1,2000,1,2,14,7
"21","sub-control021","block4",1,2,1287,3,3,10,14
"21","sub-control021","block4",1,2,1794,4,4,5,10
"21","sub-control021","block4",1,2,1463,4,5,7,5
"21","sub-control021","block4",1,2,1608,5,6,3,7
"21","sub-control021","block4",1,2,1449,4,7,11,3
"21","sub-control021","block4",1,2,1286,3,8,5,11
"21","sub-control021","block4",3,1,2000,3,9,14,5
"21","sub-control021","block4",1,2,1721,4,10,2,14
"21","sub-control021","block4",1,2,1130,4,11,6,2
"21","sub-control021","block4",1,2,1382,3,12,7,6
"21","sub-control021","block4",1,2,1424,3,13,12,7
"21","sub-control021","block4",1,2,1826,4,14,6,12
"21","sub-control021","block4",3,1,2000,1,15,12,6
"21","sub-control021","block4",1,2,1424,5,16,15,12
"21","sub-control021","block4",1,2,898,4,17,9,15
"21","sub-control021","block4",1,1,1351,1,18,15,9
"21","sub-control021","block4",3,1,2000,5,19,15,15
"21","sub-control021","block4",1,2,1047,2,20,12,15
"21","sub-control021","training",3,1,2000,4,1,13,0
"21","sub-control021","training",3,1,2000,2,2,11,13
"21","sub-control021","training",3,1,2000,5,3,4,11
"21","sub-control021","training",3,1,2000,2,4,13,4
"21","sub-control021","training",3,1,2000,4,5,13,13
"21","sub-control021","training",2,1,288,2,6,2,13
"21","sub-control021","training",3,1,2000,5,7,5,2
"21","sub-control021","training",3,1,2000,5,8,13,5
"21","sub-control021","training",3,1,2000,5,9,13,13
"21","sub-control021","training",3,1,2000,4,10,7,13
"21","sub-control021","training",3,1,2000,5,11,7,7
"21","sub-control021","training",1,1,589,1,12,7,7
"21","sub-control021","training",1,2,1487,5,13,3,7
"21","sub-control021","training",1,1,1171,1,14,7,3
"21","sub-control021","training",1,2,1059,4,15,11,7
"21","sub-control021","training",1,1,1014,1,16,7,11
"21","sub-control021","training",1,2,1127,5,17,12,7
"21","sub-control021","training",1,2,1295,3,18,6,12
"21","sub-control021","training",1,2,1503,4,19,7,6
"21","sub-control021","training",1,2,1107,3,20,15,7
"23","sub-control023","block1",3,1,2000,1,1,4,13
"23","sub-control023","block1",3,1,2000,3,2,9,4
"23","sub-control023","block1",3,1,2000,4,3,12,9
"23","sub-control023","block1",3,1,2000,3,4,5,12
"23","sub-control023","block1",3,1,2000,4,5,14,5
"23","sub-control023","block1",3,1,2000,5,6,11,14
"23","sub-control023","block1",1,2,981,3,7,6,11
"23","sub-control023","block1",1,2,790,3,8,2,6
"23","sub-control023","block1",1,1,727,1,9,6,2
"23","sub-control023","block1",1,2,761,5,10,15,6
"23","sub-control023","block1",1,2,945,2,11,14,15
"23","sub-control023","block1",1,2,979,4,12,10,14
"23","sub-control023","block1",2,1,698,5,13,6,10
"23","sub-control023","block1",2,1,1066,3,14,14,6
"23","sub-control023","block1",1,2,664,4,15,7,14
"23","sub-control023","block1",1,2,1040,3,16,3,7
"23","sub-control023","block1",2,1,746,4,17,3,3
"23","sub-control023","block1",1,2,918,2,18,4,3
"23","sub-control023","block1",1,2,1353,5,19,13,4
"23","sub-control023","block1",1,2,1691,3,20,1,13
"23","sub-control023","block2",3,1,2000,5,1,14,1
"23","sub-control023","block2",1,2,1230,4,2,8,14
"23","sub-control023","block2",1,2,765,5,3,3,8
"23","sub-control023","block2",1,2,590,5,4,11,3
"23","sub-control023","block2",1,2,706,2,5,12,11
"23","sub-control023","block2",1,1,663,1,6,11,12
"23","sub-control023","block2",1,2,771,5,7,15,11
"23","sub-control023","block2",1,1,554,1,8,11,15
"23","sub-control023","block2",1,2,1016,5,9,4,11
"23","sub-control023","block2",2,1,1405,5,10,13,4
"23","sub-control023","block2",1,1,810,1,11,4,13
"23","sub-control023","block2",2,1,783,3,12,4,4
"23","sub-control023","block2",1,1,544,1,13,4,4
"23","sub-control023","block2",1,1,723,1,14,4,4
"23","sub-control023","block2",1,2,736,2,15,6,4
"23","sub-control023","block2",1,1,660,1,16,4,6
"23","sub-control023","block2",1,2,613,5,17,9,4
"23","sub-control023","block2",2,2,1201,1,18,4,9
"23","sub-control023","block2",1,2,858,3,19,3,4
"23","sub-control023","block2",1,2,1145,3,20,12,3
"23","sub-control023","block3",1,2,1753,4,1,1,12
"23","sub-control023","block3",1,2,1163,5,2,13,1
"23","sub-control023","block3",1,1,641,1,3,1,13
"23","sub-control023","block3",1,2,1237,2,4,11,1
"23","sub-control023","block3",1,2,1547,5,5,14,11
"23","sub-control023","block3",1,1,1070,1,6,11,14
"23","sub-control023","block3",2,1,1383,4,7,1,11
"23","sub-control023","block3",2,1,1099,4,8,7,1
"23","sub-control023","block3",1,2,1324,2,9,10,7
"23","sub-control023","block3",1,2,1232,3,10,2,10
"23","sub-control023","block3",1,2,1016,3,11,9,2
"23","sub-control023","block3",1,2,1688,3,12,12,9
"23","sub-control023","block3",1,1,791,1,13,9,12
"23","sub-control023","block3",1,2,1150,3,14,1,9
"23","sub-control023","block3",1,2,1106,3,15,10,1
"23","sub-control023","block3",1,2,1521,3,16,6,10
"23","sub-control023","block3",1,2,1267,5,17,15,6
"23","sub-control023","block3",1,2,1027,3,18,14,15
"23","sub-control023","block3",1,2,1362,2,19,12,14
"23","sub-control023","block3",1,1,983,1,20,14,12
"23","sub-control023","block4",3,1,2000,2,1,4,14
"23","sub-control023","block4",1,2,627,1,2,6,4
"23","sub-control023","block4",1,2,693,4,3,3,6
"23","sub-control023","block4",1,2,1389,2,4,8,3
"23","sub-control023","block4",2,1,708,5,5,8,8
"23","sub-control023","block4",1,2,869,3,6,11,8
"23","sub-control023","block4",1,2,1338,4,7,3,11
"23","sub-control023","block4",1,2,913,2,8,13,3
"23","sub-control023","block4",2,1,1005,5,9,13,13
"23","sub-control023","block4",1,2,1185,5,10,7,13
"23","sub-control023","block4",3,1,2000,3,11,4,7
"23","sub-control023","block4",1,2,1074,5,12,11,4
"23","sub-control023","block4",1,2,1527,2,13,13,11
"23","sub-control023","block4",1,2,1029,3,14,9,13
"23","sub-control023","block4",1,2,724,3,15,10,9
"23","sub-control023","block4",1,2,800,5,16,12,10
"23","sub-control023","block4",1,2,803,3,17,13,12
"23","sub-control023","block4",2,2,657,1,18,12,13
"23","sub-control023","block4",1,1,710,1,19,13,12
"23","sub-control023","block4",2,1,912,2,20,11,13
"23","sub-control023","training",3,1,2000,5,1,5,0
"23","sub-control023","training",3,1,2000,3,2,4,5
"23","sub-control023","training",1,2,588,3,3,11,4
"23","sub-control023","training",1,2,591,3,4,9,11
"23","sub-control023","training",1,2,728,3,5,7,9
"23","sub-control023","training",1,2,557,2,6,8,7
"23","sub-control023","training",1,2,893,2,7,2,8
"23","sub-control023","training",1,1,718,1,8,8,2
"23","sub-control023","training",2,1,1327,2,9,7,8
"23","sub-control023","training",1,2,958,3,10,10,7
"23","sub-control023","training",2,2,1160,1,11,7,10
"23","sub-control023","training",2,1,769,3,12,12,7
"23","sub-control023","training",1,2,1635,2,13,5,12
"23","sub-control023","training",2,1,962,3,14,8,5
"23","sub-control023","training",2,1,799,2,15,12,8
"23","sub-control023","training",2,1,1232,3,16,10,12
"23","sub-control023","training",1,2,1172,4,17,3,10
"23","sub-control023","training",1,1,540,1,18,10,3
"23","sub-control023","training",1,2,1088,5,19,12,10
"23","sub-control023","training",1,2,1068,3,20,13,12
"25","sub-control025","block1",3,1,2000,3,1,15,13
"25","sub-control025","block1",3,1,2000,2,2,9,15
"25","sub-control025","block1",1,2,556,5,3,1,9
"25","sub-control025","block1",1,2,638,2,4,12,1
"25","sub-control025","block1",1,2,527,5,5,2,12
"25","sub-control025","block1",1,1,645,1,6,12,2
"25","sub-control025","block1",1,2,481,4,7,7,12
"25","sub-control025","block1",1,2,723,2,8,1,7
"25","sub-control025","block1",1,1,574,1,9,7,1
"25","sub-control025","block1",1,1,722,1,10,1,7
"25","sub-control025","block1",1,2,642,2,11,14,1
"25","sub-control025","block1",1,2,584,4,12,6,14
"25","sub-control025","block1",1,2,582,5,13,7,6
"25","sub-control025","block1",1,2,622,2,14,4,7
"25","sub-control025","block1",1,2,685,2,15,4,4
"25","sub-control025","block1",1,2,763,4,16,8,4
"25","sub-control025","block1",1,2,699,2,17,3,8
"25","sub-control025","block1",1,2,1210,2,18,4,3
"25","sub-control025","block1",1,2,916,5,19,7,4
"25","sub-control025","block1",1,1,764,1,20,4,7
"25","sub-control025","block2",3,1,2000,2,1,6,4
"25","sub-control025","block2",3,1,2000,1,2,11,6
"25","sub-control025","block2",1,2,632,3,3,10,11
"25","sub-control025","block2",1,2,600,3,4,9,10
"25","sub-control025","block2",1,2,571,5,5,12,9
"25","sub-control025","block2",1,2,693,3,6,2,12
"25","sub-control025","block2",1,2,708,3,7,4,2
"25","sub-control025","block2",1,1,686,1,8,2,4
"25","sub-control025","block2",1,2,557,5,9,1,2
"25","sub-control025","block2",1,2,749,3,10,1,1
"25","sub-control025","block2",1,2,723,2,11,15,1
"25","sub-control025","block2",1,2,619,3,12,11,15
"25","sub-control025","block2",1,2,604,5,13,4,11
"25","sub-control025","block2",1,2,529,2,14,9,4
"25","sub-control025","block2",1,2,594,5,15,2,9
"25","sub-control025","block2",1,2,529,2,16,8,2
"25","sub-control025","block2",1,1,1243,1,17,2,8
"25","sub-control025","block2",1,2,936,2,18,6,2
"25","sub-control025","block2",1,2,703,3,19,5,6
"25","sub-control025","block2",1,2,583,4,20,3,5
"25","sub-control025","block3",3,1,2000,5,1,12,3
"25","sub-control025","block3",3,1,2000,1,2,4,12
"25","sub-control025","block3",1,2,794,5,3,10,4
"25","sub-control025","block3",1,2,490,3,4,9,10
"25","sub-control025","block3",1,2,489,3,5,14,9
"25","sub-control025","block3",1,2,499,5,6,6,14
"25","sub-control025","block3",1,2,404,2,7,13,6
"25","sub-control025","block3",1,2,416,3,8,11,13
"25","sub-control025","block3",1,1,630,1,9,13,11
"25","sub-control025","block3",1,2,768,4,10,10,13
"25","sub-control025","block3",1,2,765,4,11,11,10
"25","sub-control025","block3",1,2,678,5,12,4,11
"25","sub-control025","block3",1,2,1288,3,13,10,4
"25","sub-control025","block3",1,1,762,1,14,4,10
"25","sub-control025","block3",1,2,701,2,15,8,4
"25","sub-control025","block3",1,2,883,2,16,3,8
"25","sub-control025","block3",1,2,823,5,17,5,3
"25","sub-control025","block3",1,2,603,3,18,6,5
"25","sub-control025","block3",1,2,502,3,19,11,6
"25","sub-control025","block3",1,2,1212,2,20,5,11
"25","sub-control025","block4",3,1,2000,1,1,5,5
"25","sub-control025","block4",3,1,2000,4,2,12,5
"25","sub-control025","block4",1,1,625,1,3,5,12
"25","sub-control025","block4",1,2,504,5,4,8,5
"25","sub-control025","block4",1,2,582,5,5,11,8
"25","sub-control025","block4",1,2,590,2,6,10,11
"25","sub-control025","block4",1,1,617,1,7,11,10
"25","sub-control025","block4",1,2,553,4,8,11,11
"25","sub-control025","block4",1,2,787,2,9,15,11
"25","sub-control025","block4",1,2,867,4,10,10,15
"25","sub-control025","block4",1,2,736,2,11,8,10
"25","sub-control025","block4",1,2,620,3,12,14,8
"25","sub-control025","block4",1,2,928,3,13,11,14
"25","sub-control025","block4",1,2,493,3,14,7,11
"25","sub-control025","block4",1,2,568,5,15,1,7
"25","sub-control025","block4",1,1,644,1,16,7,1
"25","sub-control025","block4",1,2,487,5,17,3,7
"25","sub-control025","block4",1,1,529,1,18,7,3
"25","sub-control025","block4",1,2,463,2,19,1,7
"25","sub-control025","block4",1,1,625,1,20,7,1
"25","sub-control025","training",3,1,2000,2,1,15,0
"25","sub-control025","training",3,1,2000,2,2,8,15
"25","sub-control025","training",3,1,2000,4,3,13,8
"25","sub-control025","training",3,1,2000,5,4,4,13
"25","sub-control025","training",3,1,2000,4,5,8,4
"25","sub-control025","training",3,1,2000,4,6,5,8
"25","sub-control025","training",3,1,2000,1,7,8,5
"25","sub-control025","training",3,1,2000,2,8,7,8
"25","sub-control025","training",1,2,933,4,9,5,7
"25","sub-control025","training",2,1,1150,4,10,5,5
"25","sub-control025","training",1,2,1510,4,11,2,5
"25","sub-control025","training",1,1,788,1,12,5,2
"25","sub-control025","training",1,2,706,5,13,4,5
"25","sub-control025","training",1,2,703,2,14,1,4
"25","sub-control025","training",1,2,716,5,15,11,1
"25","sub-control025","training",1,2,592,2,16,4,11
"25","sub-control025","training",1,2,591,4,17,1,4
"25","sub-control025","training",1,2,777,4,18,12,1
"25","sub-control025","training",1,2,784,2,19,7,12
"25","sub-control025","training",1,2,723,3,20,13,7
"27","sub-control027","block1",3,1,2000,2,1,4,4
"27","sub-control027","block1",3,1,2000,4,2,12,4
"27","sub-control027","block1",1,2,581,5,3,11,12
"27","sub-control027","block1",3,1,2000,3,4,8,11
"27","sub-control027","block1",3,1,2000,5,5,3,8
"27","sub-control027","block1",1,2,658,3,6,12,3
"27","sub-control027","block1",3,1,2000,1,7,3,12
"27","sub-control027","block1",3,1,2000,4,8,3,3
"27","sub-control027","block1",1,2,725,5,9,11,3
"27","sub-control027","block1",3,1,2000,3,10,11,11
"27","sub-control027","block1",3,1,2000,4,11,15,11
"27","sub-control027","block1",1,2,712,3,12,2,15
"27","sub-control027","block1",3,1,2000,2,13,12,2
"27","sub-control027","block1",3,1,2000,4,14,6,12
"27","sub-control027","block1",1,2,610,5,15,11,6
"27","sub-control027","block1",3,1,2000,4,16,15,11
"27","sub-control027","block1",3,1,2000,5,17,2,15
"27","sub-control027","block1",1,2,532,3,18,3,2
"27","sub-control027","block1",3,1,2000,3,19,11,3
"27","sub-control027","block1",3,1,2000,4,20,15,11
"27","sub-control027","block2",3,1,2000,2,1,4,15
"27","sub-control027","block2",3,1,2000,1,2,13,4
"27","sub-control027","block2",1,1,854,1,3,4,13
"27","sub-control027","block2",3,1,2000,2,4,9,4
"27","sub-control027","block2",3,1,2000,2,5,1,9
"27","sub-control027","block2",1,1,1494,1,6,9,1
"27","sub-control027","block2",3,1,2000,4,7,14,9
"27","sub-control027","block2",3,1,2000,5,8,11,14
"27","sub-control027","block2",1,2,714,5,9,4,11
"27","sub-control027","block2",3,1,2000,4,10,6,4
"27","sub-control027","block2",3,1,2000,4,11,13,6
"27","sub-control027","block2",1,2,845,5,12,3,13
"27","sub-control027","block2",3,1,2000,3,13,5,3
"27","sub-control027","block2",3,1,2000,1,14,3,5
"27","sub-control027","block2",1,2,1865,3,15,6,3
"27","sub-control027","block2",3,1,2000,1,16,3,6
"27","sub-control027","block2",3,1,2000,3,17,7,3
"27","sub-control027","block2",1,1,596,1,18,3,7
"27","sub-control027","block2",3,1,2000,5,19,4,3
"27","sub-control027","block2",3,1,2000,5,20,6,4
"27","sub-control027","block3",3,1,2000,1,1,5,6
"27","sub-control027","block3",3,1,2000,3,2,8,5
"27","sub-control027","block3",1,1,546,1,3,5,8
"27","sub-control027","block3",1,2,1490,2,4,14,5
"27","sub-control027","block3",3,1,2000,1,5,5,14
"27","sub-control027","block3",1,2,1045,5,6,13,5
"27","sub-control027","block3",3,1,2000,2,7,9,13
"27","sub-control027","block3",3,1,2000,5,8,12,9
"27","sub-control027","block3",1,2,829,3,9,2,12
"27","sub-control027","block3",3,1,2000,5,10,1,2
"27","sub-control027","block3",1,1,1138,1,11,2,1
"27","sub-control027","block3",1,2,691,4,12,15,2
"27","sub-control027","block3",1,2,900,4,13,12,15
"27","sub-control027","block3",1,1,710,1,14,15,12
"27","sub-control027","block3",2,2,802,1,15,12,15
"27","sub-control027","block3",1,2,781,3,16,4,12
"27","sub-control027","block3",1,2,1017,3,17,7,4
"27","sub-control027","block3",2,1,831,4,18,2,7
"27","sub-control027","block3",3,1,2000,2,19,3,2
"27","sub-control027","block3",1,2,798,2,20,13,3
"27","sub-control027","block4",3,1,2000,1,1,7,13
"27","sub-control027","block4",3,1,2000,5,2,15,7
"27","sub-control027","block4",1,2,635,2,3,13,15
"27","sub-control027","block4",1,2,948,2,4,12,13
"27","sub-control027","block4",1,2,785,3,5,7,12
"27","sub-control027","block4",1,2,805,5,6,4,7
"27","sub-control027","block4",1,2,763,2,7,3,4
"27","sub-control027","block4",2,1,1344,5,8,7,3
"27","sub-control027","block4",3,1,2000,3,9,9,7
"27","sub-control027","block4",1,2,529,5,10,6,9
"27","sub-control027","block4",1,2,1004,5,11,7,6
"27","sub-control027","block4",1,2,810,5,12,9,7
"27","sub-control027","block4",1,1,705,1,13,7,9
"27","sub-control027","block4",1,2,1124,4,14,4,7
"27","sub-control027","block4",1,1,826,1,15,7,4
"27","sub-control027","block4",1,2,661,2,16,6,7
"27","sub-control027","block4",1,2,1069,5,17,4,6
"27","sub-control027","block4",1,2,710,3,18,5,4
"27","sub-control027","block4",1,2,650,4,19,1,5
"27","sub-control027","block4",1,1,560,1,20,5,1
"27","sub-control027","training",3,1,2000,3,1,13,0
"27","sub-control027","training",3,1,2000,5,2,15,13
"27","sub-control027","training",3,1,2000,2,3,5,15
"27","sub-control027","training",3,1,2000,5,4,7,5
"27","sub-control027","training",1,1,1670,1,5,5,7
"27","sub-control027","training",3,1,2000,3,6,12,5
"27","sub-control027","training",3,1,2000,5,7,6,12
"27","sub-control027","training",1,1,855,1,8,12,6
"27","sub-control027","training",3,1,2000,1,9,6,12
"27","sub-control027","training",3,1,2000,3,10,11,6
"27","sub-control027","training",3,1,2000,3,11,3,11
"27","sub-control027","training",3,1,2000,1,12,11,3
"27","sub-control027","training",1,1,1182,1,13,3,11
"27","sub-control027","training",3,1,2000,2,14,12,3
"27","sub-control027","training",3,1,2000,4,15,2,12
"27","sub-control027","training",3,1,2000,2,16,11,2
"27","sub-control027","training",1,1,1347,1,17,2,11
"27","sub-control027","training",3,1,2000,2,18,2,2
"27","sub-control027","training",3,1,2000,4,19,14,2
"27","sub-control027","training",3,1,2000,2,20,4,14
"29","sub-control029","block1",3,1,2000,4,1,9,1
"29","sub-control029","block1",1,2,1639,5,2,15,9
"29","sub-control029","block1",1,1,895,1,3,9,15
"29","sub-control029","block1",1,2,877,5,4,1,9
"29","sub-control029","block1",1,2,769,5,5,4,1
"29","sub-control029","block1",1,2,780,2,6,8,4
"29","sub-control029","block1",1,1,738,1,7,4,8
"29","sub-control029","block1",1,2,1138,4,8,9,4
"29","sub-control029","block1",1,2,1958,2,9,10,9
"29","sub-control029","block1",1,1,1096,1,10,9,10
"29","sub-control029","block1",1,2,967,4,11,2,9
"29","sub-control029","block1",1,2,963,4,12,1,2
"29","sub-control029","block1",1,2,975,2,13,7,1
"29","sub-control029","block1",1,1,1155,1,14,1,7
"29","sub-control029","block1",1,2,1212,5,15,3,1
"29","sub-control029","block1",1,1,885,1,16,1,3
"29","sub-control029","block1",1,2,1253,2,17,9,1
"29","sub-control029","block1",1,2,744,3,18,6,9
"29","sub-control029","block1",1,2,1416,4,19,7,6
"29","sub-control029","block1",2,1,1310,4,20,7,7
"29","sub-control029","block2",3,1,2000,2,1,3,7
"29","sub-control029","block2",1,2,1178,1,2,13,3
"29","sub-control029","block2",1,2,671,5,3,9,13
"29","sub-control029","block2",1,2,1236,4,4,11,9
"29","sub-control029","block2",1,1,766,1,5,9,11
"29","sub-control029","block2",1,2,1491,5,6,15,9
"29","sub-control029","block2",1,1,819,1,7,9,15
"29","sub-control029","block2",2,2,614,1,8,15,9
"29","sub-control029","block2",1,2,1501,5,9,6,15
"29","sub-control029","block2",1,2,841,5,10,10,6
"29","sub-control029","block2",2,1,884,3,11,15,10
"29","sub-control029","block2",3,1,2000,5,12,5,15
"29","sub-control029","block2",1,2,1328,3,13,10,5
"29","sub-control029","block2",1,2,1172,2,14,9,10
"29","sub-control029","block2",1,2,778,5,15,3,9
"29","sub-control029","block2",1,1,929,1,16,9,3
"29","sub-control029","block2",1,2,1428,4,17,5,9
"29","sub-control029","block2",1,2,1062,5,18,8,5
"29","sub-control029","block2",1,2,1654,5,19,9,8
"29","sub-control029","block2",1,1,843,1,20,8,9
"29","sub-control029","block3",3,1,2000,4,1,7,8
"29","sub-control029","block3",1,2,758,5,2,5,7
"29","sub-control029","block3",1,2,749,4,3,12,5
"29","sub-control029","block3",1,1,850,1,4,5,12
"29","sub-control029","block3",1,2,936,4,5,2,5
"29","sub-control029","block3",1,2,1573,2,6,1,2
"29","sub-control029","block3",3,1,2000,1,7,2,1
"29","sub-control029","block3",1,2,1685,4,8,4,2
"29","sub-control029","block3",1,2,963,5,9,6,4
"29","sub-control029","block3",1,2,1568,2,10,5,6
"29","sub-control029","block3",1,1,1003,1,11,6,5
